"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2006,5,7,7,959,1000,1115,1122,"UA",675,"N841UA",136,142,112,-7,-1,"LGA","ORD",733,3,21,0,"",0,0,0,0,0,0
2005,9,3,6,1441,1441,1432,1434,"MQ",4106,"N632AE",51,53,31,-2,0,"GRR","ORD",137,5,15,0,"",0,0,0,0,0,0
2005,7,11,1,1620,1625,1803,1820,"NW",393,"N327NB",103,115,79,-17,-5,"RDU","DTW",501,7,17,0,"",0,0,0,0,0,0
2005,3,23,3,2313,2315,2325,2342,"OH",5656,"N819cA",72,87,55,-17,-2,"CVG","STL",307,3,14,0,"",0,0,0,0,0,0
2006,8,1,2,904,900,1019,1015,"WN",1502,"N392SW",75,75,60,4,4,"LAX","SMF",373,5,10,0,"",0,0,0,0,0,0
2006,1,16,1,1025,1020,1342,1353,"EV",4664,"N761EV",137,153,121,-11,5,"MSP","ATL",906,6,10,0,"",0,0,0,0,0,0
2005,12,11,7,1926,1902,2011,1952,"NW",1503,"N8925E",105,110,80,19,24,"DTW","BHM",625,3,22,0,"",0,19,0,0,0,0
2006,5,28,7,2246,2245,2319,2334,"EV",4398,"N840AS",93,109,80,-15,1,"ATL","XNA",589,2,11,0,"",0,0,0,0,0,0
2005,7,2,6,1253,1257,1404,1416,"OO",6274,"N190SW",71,79,59,-12,-4,"DEN","DRO",251,4,8,0,"",0,0,0,0,0,0
2005,3,29,2,900,900,1034,1030,"DH",1117,"N628BR",94,90,73,4,0,"IAD","BOS",413,5,16,0,"",0,0,0,0,0,0
2006,4,6,4,2042,2025,2227,2223,"UA",778,"N853UA",105,118,89,4,17,"SFO","SEA",679,5,11,0,"",0,0,0,0,0,0
2006,2,1,3,1048,1051,1408,1403,"AA",1066,"N582AA",140,132,106,5,-3,"DFW","JAX",919,8,26,0,"",0,0,0,0,0,0
2006,1,5,4,1446,1426,1814,1748,"AA",870,"N5TCAA",148,142,116,26,20,"PHX","DFW",868,21,11,0,"",0,7,0,6,0,13
2006,7,12,3,840,835,948,941,"MQ",3591,"N628AE",68,66,46,7,5,"DFW","HOU",247,7,15,0,"",0,0,0,0,0,0
2005,8,6,6,1242,1245,1351,1356,"CO",581,"N33203",249,251,225,-5,-3,"CLE","LAS",1825,8,16,0,"",0,0,0,0,0,0
2006,9,18,1,1055,1100,1324,1340,"US",1594,"N170UW",149,160,139,-16,-5,"FLL","PHL",992,3,7,0,"",0,0,0,0,0,0
2006,11,15,3,752,730,1005,940,"XE",2755,"N34111",133,130,115,25,22,"STL","IAH",668,7,11,0,"",0,22,0,3,0,0
2005,5,27,5,1431,1435,1521,1519,"HP",32,"N804AW",170,164,150,2,-4,"OMA","PHX",1037,6,14,0,"",0,0,0,0,0,0
2005,7,16,6,1400,1400,1445,1444,"FL",111,"N988AT",165,164,121,1,0,"DFW","LAS",1055,25,19,0,"",0,0,0,0,0,0
2005,11,23,3,755,800,904,911,"OH",5157,"N457CA",69,71,57,-7,-5,"CMH","DCA",322,6,6,0,"",0,0,0,0,0,0
2006,8,9,3,934,935,1115,1129,"US",218,"N450UW",101,114,78,-14,-1,"CLT","LGA",544,6,17,0,"",0,0,0,0,0,0
2005,8,1,1,1014,1018,1127,1130,"MQ",4564,"N721HS",73,72,45,-3,-4,"BOS","EWR",200,11,17,0,"",0,0,0,0,0,0
2005,10,28,5,NA,2035,NA,2242,"AA",1139,"0",NA,187,NA,NA,NA,"MIA","ORD",1197,0,0,1,"B",0,0,0,0,0,0
2005,5,6,5,1619,1610,1854,1845,"WN",497,"N626SW",155,155,140,9,9,"MCO","BUF",1011,4,11,0,"",0,0,0,0,0,0
2005,6,1,3,1921,1928,2016,2035,"UA",569,"N808UA",115,127,92,-19,-7,"CLT","ORD",599,9,14,0,"",0,0,0,0,0,0
2005,2,8,2,1335,1335,1430,1435,"WN",1953,"N430",55,60,45,-5,0,"LAX","LAS",236,5,5,0,"",0,0,0,0,0,0
2005,8,21,7,603,610,706,658,"MQ",3924,"N675AE",63,48,32,8,-7,"MLI","ORD",139,18,13,0,"",0,0,0,0,0,0
2005,12,12,1,1502,1505,1624,1622,"CO",1707,"N37255",142,137,119,2,-3,"TPA","IAH",787,7,16,0,"",0,0,0,0,0,0
2005,1,20,4,1120,1105,1441,1405,"OH",5667,"N821CA",141,120,125,36,15,"FSD","CVG",701,8,8,0,"",0,0,15,21,0,0
2005,2,21,1,2041,1825,4,2135,"US",1618,"N802MD",143,130,123,149,136,"STL","PHL",813,6,14,0,"",0,16,0,13,0,120
2005,10,24,1,1658,1705,1920,2001,"NW",1151,"N322NB",142,176,126,-41,-7,"MSP","IAH",1034,5,11,0,"",0,0,0,0,0,0
2005,11,6,7,1100,1106,1226,1228,"AA",1042,"N535AA",86,82,62,-2,-6,"DFW","MSY",448,4,20,0,"",0,0,0,0,0,0
2005,12,22,4,1333,1330,1732,1715,"XE",2131,"N14188",179,165,156,17,3,"IAH","RIC",1157,4,19,0,"",0,0,0,17,0,0
2006,7,2,7,1427,1430,1549,1614,"CO",1808,"N14629",82,104,63,-25,-3,"EWR","RDU",416,6,13,0,"",0,0,0,0,0,0
2006,10,18,3,1254,1300,1450,1429,"UA",681,"N330UA",176,149,116,21,-6,"LGA","ORD",733,9,51,0,"",0,0,0,21,0,0
2006,11,16,4,1414,1410,1446,1447,"HA",373,"N479HA",32,37,18,-1,4,"HNL","LIH",102,5,9,0,"",0,0,0,0,0,0
2005,8,5,5,1850,1850,1957,2005,"OO",3898,"N466SW",67,75,48,-8,0,"SLC","BZN",347,5,14,0,"",0,0,0,0,0,0
2005,1,20,4,2346,2156,229,48,"AA",1588,"N515AA",103,112,83,101,110,"ORD","PHL",678,6,14,0,"",0,57,0,0,0,44
2006,3,3,5,1840,1840,1936,1938,"YV",6023,"N904FJ",56,58,31,-2,0,"TUS","PHX",110,16,9,0,"",0,0,0,0,0,0
2005,5,20,5,2016,1957,2301,2249,"MQ",4386,"N686AE",105,112,85,12,19,"ORD","CLT",599,2,18,0,"",0,0,0,0,0,0
2005,3,6,7,1148,1150,1304,1304,"NW",932,"N8960E",76,74,59,0,-2,"GPT","MEM",324,6,11,0,"",0,0,0,0,0,0
2005,9,28,3,559,610,847,900,"DL",208,"N978DL",168,170,144,-13,-11,"BOS","ATL",946,9,15,0,"",0,0,0,0,0,0
2005,11,2,3,1319,1331,1522,1551,"NW",1574,"N1334U",63,80,41,-29,-12,"MDW","DTW",229,9,13,0,"",0,0,0,0,0,0
2005,11,3,4,1606,1607,2044,2048,"HP",397,"N174AW",158,161,125,-4,-1,"LAS","DFW",1055,7,26,0,"",0,0,0,0,0,0
2005,11,30,3,1845,1845,1955,1955,"WN",263,"N389SW",70,70,50,0,0,"BUF","BWI",281,2,18,0,"",0,0,0,0,0,0
2005,4,10,7,1245,1230,1505,1505,"HP",139,"N819AW",320,335,302,0,15,"JFK","LAS",2248,3,15,0,"",0,0,0,0,0,0
2006,5,29,1,1658,1700,NA,1920,"XE",2189,"N15572",NA,140,NA,NA,-2,"AVL","EWR",583,0,11,0,"",1,0,0,0,0,0
2005,5,19,4,645,645,754,755,"WN",1052,"N650SW",69,70,57,-1,0,"SMF","BUR",358,2,10,0,"",0,0,0,0,0,0
2005,12,11,7,1233,1235,1331,1340,"XE",2674,"N13964",58,65,38,-9,-2,"EWR","MHT",209,7,13,0,"",0,0,0,0,0,0
2006,7,5,3,NA,1525,NA,1632,"EV",4740,"N906EV",NA,127,NA,NA,NA,"ATL","IAH",689,0,0,1,"B",0,0,0,0,0,0
2005,2,9,3,1530,1530,1742,1740,"DH",4,"N805BR",132,130,105,2,0,"MCO","IAD",758,9,18,0,"",0,0,0,0,0,0
2005,2,10,4,935,935,1139,1110,"XE",2704,"N11565",124,95,90,29,0,"MEM","IAH",469,7,27,0,"",0,0,0,29,0,0
2006,9,30,6,1555,1555,1843,1840,"MQ",4297,"N830AE",168,165,149,3,0,"PIT","MIA",1013,8,11,0,"",0,0,0,0,0,0
2006,5,30,2,955,950,1242,1230,"WN",1950,"N325",167,160,129,12,5,"PHL","TPA",920,3,35,0,"",0,0,0,0,0,0
2006,2,6,1,619,630,913,924,"DL",1776,"N389DA",114,114,90,-11,-11,"SJC","SLC",585,5,19,0,"",0,0,0,0,0,0
2006,6,16,5,1732,1725,2006,1940,"UA",949,"N570UA",274,255,237,26,7,"ORD","SEA",1721,4,33,0,"",0,0,0,19,0,7
2006,5,17,3,1605,1407,2026,1830,"AA",736,"N3BMAA",201,203,187,116,118,"DFW","LGA",1389,3,11,0,"",0,73,0,0,0,43
2006,4,6,4,1607,1527,1725,1616,"MQ",3813,"N922AE",78,49,31,69,40,"DFW","ABI",158,3,44,0,"",0,40,0,29,0,0
2005,8,6,6,1834,1840,2005,2000,"XE",3267,"N14933",91,80,48,5,-6,"ACK","EWR",218,34,9,0,"",0,0,0,0,0,0
2005,9,7,3,1518,1522,1611,1616,"NW",285,"N766NC",113,114,89,-5,-4,"DTW","MEM",610,8,16,0,"",0,0,0,0,0,0
2005,12,27,2,1835,1810,1939,1905,"WN",398,"N776",64,55,47,34,25,"MCO","FLL",178,4,13,0,"",0,5,0,9,0,20
2005,4,14,4,1315,1250,1418,1400,"WN",1151,"N351",63,70,52,18,25,"MSY","HOU",303,6,5,0,"",0,14,0,0,0,4
2005,7,14,4,1115,1055,1444,1415,"F9",792,"N933FR",149,140,132,29,20,"PDX","DEN",992,4,13,0,"",0,0,0,9,0,20
2006,11,2,4,640,640,917,854,"XE",2672,"N12922",157,134,95,23,0,"EWR","CLT",529,4,58,0,"",0,0,0,23,0,0
2005,8,2,2,1044,1045,1132,1150,"UA",611,"N386UA",108,125,88,-18,-1,"DCA","ORD",612,2,18,0,"",0,0,0,0,0,0
2006,6,24,6,1557,1430,1747,1622,"MQ",4277,"N645AE",50,52,27,85,87,"ORD","FWA",157,3,20,0,"",0,0,0,0,0,85
2006,10,6,5,1808,1715,2012,1840,"B6",6,"N544JB",124,85,49,92,53,"JFK","BUF",301,4,71,0,"",0,6,0,39,0,47
2006,4,24,1,1838,1810,1951,1932,"US",34,"N815AW",73,82,57,19,28,"PHX","LAX",370,5,11,0,"",0,19,0,0,0,0
2005,6,10,5,1123,1122,1221,1214,"DL",588,"N398DA",238,232,210,7,1,"ATL","PHX",1587,12,16,0,"",0,0,0,0,0,0
2006,6,7,3,1933,1930,2218,2215,"B6",92,"N633JB",105,105,144,3,3,"LGB","SLC",589,7,14,0,"",0,0,0,0,0,0
2005,9,18,7,1558,1520,2122,2050,"WN",1398,"N765",204,210,164,32,38,"LAS","MDW",1521,3,37,0,"",0,0,0,7,0,25
2005,4,29,5,647,655,815,820,"XE",3320,"N14168",88,85,70,-5,-8,"RIC","CLE",362,6,12,0,"",0,0,0,0,0,0
2006,12,25,1,1842,1820,1949,1925,"AA",414,"N495AA",67,65,43,24,22,"AUS","DFW",190,13,11,0,"",0,0,0,2,0,22
2005,6,15,3,1331,1330,1437,1429,"XE",2477,"N26549",66,59,35,8,1,"EWR","SYR",194,6,25,0,"",0,0,0,0,0,0
2006,5,29,1,1506,1510,1805,1825,"DL",1786,"N931DL",179,195,143,-20,-4,"LGA","MIA",1097,9,27,0,"",0,0,0,0,0,0
2006,10,28,6,829,835,1116,1130,"AA",478,"N055AA",167,175,152,-14,-6,"SJU","MCO",1189,4,11,0,"",0,0,0,0,0,0
2006,5,24,3,707,710,909,912,"UA",273,"N812UA",302,302,277,-3,-3,"MCO","LAX",2217,3,22,0,"",0,0,0,0,0,0
2005,4,28,4,1024,1025,1217,1214,"DL",1694,"N134DL",113,109,89,3,-1,"FLL","ATL",581,6,18,0,"",0,0,0,0,0,0
2006,1,29,7,1825,1830,2013,2003,"DL",589,"N946DL",108,93,75,10,-5,"CMH","ATL",446,16,17,0,"",0,0,0,0,0,0
2006,2,1,3,2040,2050,2139,2145,"XE",2314,"N17984",59,55,33,-6,-10,"CLE","DAY",162,5,21,0,"",0,0,0,0,0,0
2005,6,21,2,2032,2040,2147,2155,"XE",2816,"N18557",75,75,49,-8,-8,"CLE","SDF",304,4,22,0,"",0,0,0,0,0,0
2005,11,12,6,1250,1250,1753,1815,"WN",133,"N650SW",183,205,174,-22,0,"OAK","MCI",1489,3,6,0,"",0,0,0,0,0,0
2006,6,26,1,1649,1614,1740,1701,"FL",830,"N988AT",111,107,89,39,35,"ATL","MDW",590,5,17,0,"",0,35,0,4,0,0
2006,11,14,2,1347,1350,1523,1520,"WN",1002,"N630WN",96,90,80,3,-3,"IND","BWI",515,5,11,0,"",0,0,0,0,0,0
2006,11,30,4,1613,1610,1645,1651,"OO",6103,"N560SW",32,41,13,-6,3,"LAX","OXR",49,4,15,0,"",0,0,0,0,0,0
2006,7,2,7,1957,1940,2038,2037,"US",1105,"N511AU",41,57,27,1,17,"CLT","CHS",168,2,12,0,"",0,0,0,0,0,0
2005,1,14,5,1526,1520,1630,1640,"OH",5047,"N451CA",64,80,51,-10,6,"ORF","JFK",289,5,8,0,"",0,0,0,0,0,0
2005,3,9,3,1502,1459,1603,1556,"MQ",3905,"N685AE",61,57,36,7,3,"CMI","ORD",135,10,15,0,"",0,0,0,0,0,0
2006,7,22,6,1052,1058,1347,1403,"CO",339,"N17640",175,185,153,-16,-6,"MIA","EWR",1086,7,15,0,"",0,0,0,0,0,0
2005,12,14,3,1934,1855,2326,2210,"CO",1586,"N35260",172,135,109,76,39,"IAH","MCO",853,5,58,0,"",0,0,39,37,0,0
2006,7,1,6,1105,1105,1232,1230,"YV",6265,"N77302",87,85,55,2,0,"SAN","PHX",304,14,18,0,"",0,0,0,0,0,0
2005,10,20,4,1920,1920,2021,2030,"US",32,"N425US",61,70,42,-9,0,"CLT","ORF",290,2,17,0,"",0,0,0,0,0,0
2005,2,27,7,1656,1630,1808,1745,"WN",1216,"N628SW",72,75,65,23,26,"LAX","OAK",337,2,5,0,"",0,11,0,0,0,12
2006,9,7,4,915,920,1240,1233,"NW",946,"N325NB",145,133,121,7,-5,"MEM","MIA",860,6,18,0,"",0,0,0,0,0,0
2005,9,30,5,642,645,849,856,"UA",578,"N203UA",67,71,47,-7,-3,"ORD","CLE",316,5,15,0,"",0,0,0,0,0,0
2005,2,1,2,719,725,945,946,"CO",1559,"N13665",206,201,181,-1,-6,"DCA","IAH",1208,11,14,0,"",0,0,0,0,0,0
2005,1,21,5,1316,1300,1416,1410,"DH",1786,"N655BR",60,70,43,6,16,"IAD","GSO",239,2,15,0,"",0,0,0,0,0,0
2005,8,13,6,600,600,838,847,"UA",600,"N307UA",98,107,84,-9,0,"ORD","DCA",612,5,9,0,"",0,0,0,0,0,0
2005,8,19,5,800,805,907,908,"OO",3709,"N197SW",67,63,50,-1,-5,"SLC","SUN",223,1,16,0,"",0,0,0,0,0,0
2006,8,11,5,1950,1955,2222,2235,"WN",1473,"N245",152,160,139,-13,-5,"PBI","ISP",1052,3,10,0,"",0,0,0,0,0,0
2006,9,15,5,1549,1545,1730,1728,"XE",2024,"N12530",101,103,76,2,4,"IAH","ICT",542,5,20,0,"",0,0,0,0,0,0
2005,1,16,7,556,600,653,702,"AA",670,"N495AA",57,62,37,-9,-4,"AUS","DFW",190,9,11,0,"",0,0,0,0,0,0
2006,11,20,1,1508,1452,1757,1724,"AS",506,"N981AS",169,152,149,33,16,"SEA","ONT",956,4,16,0,"",0,16,0,17,0,0
2005,1,27,4,1304,1305,1337,1342,"HA",166,"N486HA",33,37,19,-5,-1,"HNL","OGG",100,5,9,0,"",0,0,0,0,0,0
2006,10,25,3,1847,1900,1916,1934,"AQ",67,"N835AL",29,34,24,-18,-13,"OGG","HNL",100,2,3,0,"",0,0,0,0,0,0
2005,6,14,2,1639,1644,1812,1800,"MQ",3763,"N646AE",93,76,54,12,-5,"DFW","SGF",364,4,35,0,"",0,0,0,0,0,0
2006,2,7,2,936,933,1135,1159,"NW",101,"N350NA",179,206,169,-24,3,"MSP","PHX",1276,3,7,0,"",0,0,0,0,0,0
2005,7,12,2,756,759,912,926,"AS",143,"N742AS",76,87,70,-14,-3,"FAI","BRW",503,3,3,0,"",0,0,0,0,0,0
2005,7,15,5,1816,1645,1957,1713,"XE",2247,"N13936",161,88,52,164,91,"CLE","ORD",316,36,73,0,"",0,0,0,96,0,68
2005,9,29,4,1127,1135,1326,1341,"US",392,"N760UW",119,126,106,-15,-8,"TPA","DCA",814,1,12,0,"",0,0,0,0,0,0
2005,6,24,5,1738,1740,1839,1843,"AA",465,"N4YEAA",121,123,94,-4,-2,"DFW","DEN",641,6,21,0,"",0,0,0,0,0,0
2005,10,2,7,2046,2049,2150,2152,"AA",496,"N553AA",64,63,42,-2,-3,"DFW","SAT",247,3,19,0,"",0,0,0,0,0,0
2006,11,3,5,1941,1920,2252,2239,"XE",2822,"N14570",131,139,107,13,21,"IAH","GSP",838,6,18,0,"",0,0,0,0,0,0
2005,4,9,6,1653,1655,2238,2235,"UA",512,"N935UA",225,220,202,3,-2,"DEN","MIA",1709,4,19,0,"",0,0,0,0,0,0
2005,4,11,1,712,715,835,832,"CO",1114,"N17619",143,137,111,3,-3,"EWR","MDW",711,3,29,0,"",0,0,0,0,0,0
2005,9,15,4,2358,2145,140,2319,"AA",1575,"N474AA",222,214,202,141,133,"DFW","SFO",1464,3,17,0,"",0,0,44,8,0,89
2006,8,18,5,1413,1415,1622,1621,"XE",2500,"N16502",129,126,105,1,-2,"LEX","EWR",588,8,16,0,"",0,0,0,0,0,0
2005,9,18,7,932,941,1100,1101,"HP",836,"N312AW",88,80,62,-1,-9,"SMF","LAS",397,6,20,0,"",0,0,0,0,0,0
2006,9,1,5,1525,1535,1702,1717,"YV",2985,"N27318",97,102,77,-15,-10,"SBP","PHX",509,10,10,0,"",0,0,0,0,0,0
2006,10,20,5,835,835,1153,1055,"DL",721,"N605DL",198,140,135,58,0,"PHL","ATL",665,16,47,0,"",0,0,0,58,0,0
2006,1,20,5,1645,1645,1738,1745,"WN",38,"N623SW",53,60,43,-7,0,"DAL","LIT",296,3,7,0,"",0,0,0,0,0,0
2005,12,14,3,1213,1209,1515,1505,"AA",1733,"N3BCAA",182,176,150,10,4,"DTW","MIA",1145,6,26,0,"",0,0,0,0,0,0
2005,1,12,3,1255,1255,1320,1325,"WN",2689,"N637SW",85,90,71,-5,0,"TUS","LAX",451,5,9,0,"",0,0,0,0,0,0
2005,3,11,5,1312,1302,1916,1856,"HP",536,"N829AW",244,234,219,20,10,"PHX","CLE",1737,9,16,0,"",0,10,0,10,0,0
2005,6,13,1,1341,1335,1700,1720,"XE",3268,"N13988",139,165,123,-20,6,"IAH","CLT",913,5,11,0,"",0,0,0,0,0,0
2005,11,20,7,905,905,1000,1000,"WN",2753,"N618WN",55,55,47,0,0,"TUL","DAL",237,3,5,0,"",0,0,0,0,0,0
2006,3,4,6,957,955,1139,1140,"DL",962,"N943DL",102,105,70,-1,2,"ATL","IND",432,9,23,0,"",0,0,0,0,0,0
2005,12,16,5,1340,1340,1500,1505,"WN",943,"N217",80,85,65,-5,0,"LAS","SJC",386,2,13,0,"",0,0,0,0,0,0
2005,11,20,7,2105,2105,2215,2220,"WN",321,"N469",70,75,60,-5,0,"LAX","SMF",373,5,5,0,"",0,0,0,0,0,0
2006,12,1,5,1322,1320,1411,1415,"WN",2612,"N789",49,55,37,-4,2,"ELP","ABQ",223,3,9,0,"",0,0,0,0,0,0
2005,9,5,1,1035,1040,1043,1059,"MQ",4287,"N686AE",68,79,51,-16,-5,"SDF","ORD",286,7,10,0,"",0,0,0,0,0,0
2006,11,20,1,1355,1355,1652,1755,"WN",377,"N771",297,360,283,-63,0,"PVD","PHX",2277,4,10,0,"",0,0,0,0,0,0
2005,6,1,3,2025,2030,2137,2142,"UA",1165,"N814UA",132,132,118,-5,-5,"DEN","SAN",853,3,11,0,"",0,0,0,0,0,0
2006,6,8,4,1202,1204,1332,1324,"OO",6643,"N755SK",150,140,125,8,-2,"DEN","BUR",850,3,22,0,"",0,0,0,0,0,0
2006,4,11,2,1435,1435,1550,1550,"YV",6281,"N449YV",135,135,120,0,0,"ASE","PHX",491,5,10,0,"",0,0,0,0,0,0
2006,9,6,3,920,923,1040,1040,"YV",2691,"N914FJ",80,77,59,0,-3,"ORF","CLT",290,15,6,0,"",0,0,0,0,0,0
2006,4,2,7,530,535,636,643,"OO",5733,"N576SW",66,68,54,-7,-5,"GEG","SEA",224,3,9,0,"",0,0,0,0,0,0
2006,11,24,5,643,645,828,830,"MQ",3264,"N397AE",105,105,74,-2,-2,"MLU","DFW",293,16,15,0,"",0,0,0,0,0,0
2006,2,21,2,1320,1320,2053,2141,"UA",110,"N572UA",273,321,253,-48,0,"LAX","BOS",2611,5,15,0,"",0,0,0,0,0,0
2005,2,15,2,1053,1055,1520,1519,"CO",40,"N69059",207,204,179,1,-2,"IAH","EWR",1400,12,16,0,"",0,0,0,0,0,0
2006,11,18,6,1124,1125,1213,1220,"MQ",3074,"N391AE",49,55,31,-7,-1,"SAN","LAX",109,9,9,0,"",0,0,0,0,0,0
2005,1,13,4,1440,1435,1822,1720,"B6",62,"N568JB",222,165,197,62,5,"FLL","JFK",1069,14,11,0,"",0,5,0,57,0,0
2005,12,7,3,1225,1225,1522,1537,"EV",4874,"N759EV",117,132,102,-15,0,"SAT","ATL",874,10,5,0,"",0,0,0,0,0,0
2006,7,8,6,1203,1205,1334,1348,"YV",7357,"N37342",91,103,68,-14,-2,"ORD","FSD",462,10,13,0,"",0,0,0,0,0,0
2005,8,3,3,1019,1014,1214,1220,"HP",805,"N307AW",115,126,93,-6,5,"PHX","SFO",651,5,17,0,"",0,0,0,0,0,0
2006,11,2,4,1930,1818,2120,2006,"YV",7209,"N17156",110,108,72,74,72,"BNA","ORD",409,8,30,0,"",0,0,0,74,0,0
2006,2,12,7,1730,1700,1830,1805,"WN",269,"N684",60,65,53,25,30,"HOU","JAN",359,2,5,0,"",0,7,0,0,0,18
2006,10,11,3,1645,1650,2033,1940,"FL",25,"N168AT",168,110,146,53,-5,"MDW","ATL",590,11,11,0,"",0,0,0,53,0,0
2006,6,30,5,1159,1205,2000,2005,"B6",302,"N633JB",301,300,466,-5,-6,"OAK","IAD",2408,6,9,0,"",0,0,0,0,0,0
2005,9,22,4,800,720,1113,1035,"WN",914,"N210",133,135,119,38,40,"HOU","MCO",848,4,10,0,"",0,0,0,0,8,30
2005,4,16,6,1804,1810,1910,1920,"HP",191,"N626AW",66,70,47,-10,-6,"PHX","SAN",304,8,11,0,"",0,0,0,0,0,0
2005,12,5,1,1857,1815,2118,2026,"MQ",3873,"N829AE",141,131,111,52,42,"DFW","RST",798,10,20,0,"",0,41,0,10,0,1
2006,7,21,5,1110,1010,1346,1225,"OH",5181,"N340CA",216,195,154,81,60,"LGA","MSY",1183,7,55,0,"",0,0,60,21,0,0
2005,7,29,5,1838,1759,2236,2116,"DL",1865,"N664DN",358,317,261,80,39,"JFK","SLC",1989,5,92,0,"",0,17,0,41,0,22
2006,8,21,1,1835,1816,2125,2122,"AA",602,"N406AA",110,126,91,3,19,"ORD","BDL",783,4,15,0,"",0,0,0,0,0,0
2005,9,6,2,1327,1330,1602,1615,"XE",2656,"N13124",155,165,132,-13,-3,"IAH","MKE",984,6,17,0,"",0,0,0,0,0,0
2005,2,3,4,1409,1407,1735,1735,"UA",256,"N577UA",146,148,128,0,2,"SEA","DEN",1024,7,11,0,"",0,0,0,0,0,0
2005,3,19,6,1725,1720,1823,1820,"WN",802,"N435",58,60,40,3,5,"FLL","TPA",197,3,15,0,"",0,0,0,0,0,0
2005,12,31,6,1136,1127,1339,1306,"HP",372,"N672AW",123,99,86,33,9,"LAS","OAK",407,7,30,0,"",0,9,0,24,0,0
2006,7,10,1,752,755,906,919,"UA",671,"N803UA",134,144,116,-13,-3,"LGA","ORD",733,5,13,0,"",0,0,0,0,0,0
2005,9,11,7,1059,1045,1220,1216,"MQ",3648,"N918AE",81,91,64,4,14,"MEM","DFW",432,5,12,0,"",0,0,0,0,0,0
2006,4,22,6,1442,1446,1941,2010,"UA",1448,"N490UA",179,204,168,-29,-4,"PHX","ORD",1440,3,8,0,"",0,0,0,0,0,0
2006,12,31,7,1615,1455,1747,1629,"MQ",4419,"N816AE",152,154,120,78,80,"HPN","ORD",738,21,11,0,"",0,0,0,39,0,39
2006,8,27,7,1500,1450,1738,1725,"EV",4350,"N880AS",98,95,88,13,10,"LIT","ATL",453,10,0,0,"",0,0,0,0,0,0
2005,7,23,6,857,901,947,1001,"DL",470,"N311DL",110,120,91,-14,-4,"CVG","MSY",700,5,14,0,"",0,0,0,0,0,0
2005,3,11,5,1335,1300,1519,1504,"AS",591,"N765AS",104,124,92,15,35,"SFO","SEA",679,4,8,0,"",0,0,0,0,0,15
2006,5,1,1,1937,1940,2210,2220,"WN",2315,"N724",153,160,135,-10,-3,"MCO","BDL",1050,5,13,0,"",0,0,0,0,0,0
2005,9,4,7,631,636,1004,1010,"AA",953,"N633AA",153,154,130,-6,-5,"STL","MIA",1068,13,10,0,"",0,0,0,0,0,0
2006,3,9,4,1719,1700,1908,1831,"US",249,"N577US",109,91,55,37,19,"BOS","PHL",280,39,15,0,"",0,7,0,18,0,12
2006,4,14,5,634,634,912,923,"MQ",3961,"N519AE",98,109,82,-11,0,"ORD","BWI",622,4,12,0,"",0,0,0,0,0,0
2005,11,19,6,2104,2110,2210,2235,"F9",221,"N803FR",126,145,113,-25,-6,"DEN","SMF",910,5,8,0,"",0,0,0,0,0,0
2005,12,25,7,1450,1425,1625,1600,"WN",270,"N347",95,95,75,25,25,"SLC","PHX",507,10,10,0,"",0,25,0,0,0,0
2006,8,27,7,1329,1330,2031,2050,"DL",174,"N861DA",242,260,222,-19,-1,"LAX","ATL",1946,8,12,0,"",0,0,0,0,0,0
2005,5,23,1,1144,1033,1315,1213,"MQ",3458,"N613AE",151,160,131,62,71,"CMH","DFW",927,9,11,0,"",0,0,0,62,0,0
2006,1,31,2,1320,1323,1508,1523,"FL",250,"N943AT",108,120,92,-15,-3,"MCO","RIC",667,3,13,0,"",0,0,0,0,0,0
2005,2,27,7,2145,2130,2400,2350,"WN",2454,"N497",75,80,62,10,15,"LAS","ABQ",487,2,11,0,"",0,0,0,0,0,0
2006,10,30,1,1816,1815,1954,2000,"WN",365,"N672SW",158,165,139,-6,1,"MCO","MDW",989,5,14,0,"",0,0,0,0,0,0
2005,9,17,6,1948,1955,2043,2103,"MQ",4307,"N939AE",55,68,41,-20,-7,"ORD","LSE",215,2,12,0,"",0,0,0,0,0,0
2005,7,8,5,1020,1020,1145,1150,"WN",1445,"N638SW",85,90,70,-5,0,"BUR","PHX",369,5,10,0,"",0,0,0,0,0,0
2005,4,24,7,1700,1640,1825,1805,"WN",2275,"N396SW",85,85,70,20,20,"SAN","OAK",446,5,10,0,"",0,8,0,0,0,12
2006,2,28,2,2053,2010,2155,2120,"B6",1018,"N184JB",62,70,45,35,43,"JFK","BOS",187,3,14,0,"",0,4,0,0,0,31
2005,8,9,2,1154,1200,1934,1943,"US",24,"N120UW",280,283,260,-9,-6,"SFO","PIT",2254,9,11,0,"",0,0,0,0,0,0
2006,2,23,4,1626,1629,1839,1830,"NW",631,"N363NB",193,181,159,9,-3,"LGA","MEM",963,9,25,0,"",0,0,0,0,0,0
2005,1,27,4,2314,2320,553,552,"DL",1724,"N174DZ",219,212,192,1,-6,"LAS","CVG",1678,6,21,0,"",0,0,0,0,0,0
